checking_status,duration_months,credit_history,purpose,credit_amount,savings_status,employment_since,installment_rate_pct,personal_status_sex,other_debtors,residence_since,property_magnitude,age,other_installment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,is_high_risk
menos_de_0_DM,18,todos_pagados_en_este_banco,mobiliario,1553,menos_de_100_DM,1_a_4_anios,4,hombre_soltero,ninguno,3,coche_u_otro,44,banco,propia,1,empleado_cualificado,1,no,si,1
0_a_200_DM,15,pagados_hasta_ahora,radio_tv,1444,desconocido_sin_cuenta_ahorro,menos_de_1_anio,4,hombre_soltero,ninguno,1,seguro_vida_o_similar,23,ninguno,propia,1,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,9,pagados_hasta_ahora,mobiliario,1980,menos_de_100_DM,menos_de_1_anio,2,mujer_divorciada_separada_casada,codeudor,2,coche_u_otro,19,ninguno,alquiler,2,empleado_cualificado,1,no,si,1
0_a_200_DM,24,pagados_hasta_ahora,coche_nuevo,1355,menos_de_100_DM,menos_de_1_anio,3,mujer_divorciada_separada_casada,ninguno,4,coche_u_otro,25,ninguno,propia,1,no_cualificado_residente,1,si,si,1
sin_cuenta_corriente,12,pagados_hasta_ahora,educacion,1393,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,4,seguro_vida_o_similar,47,banco,propia,3,empleado_cualificado,2,si,si,0
sin_cuenta_corriente,24,pagados_hasta_ahora,radio_tv,1376,500_a_1000_DM,4_a_7_anios,4,mujer_divorciada_separada_casada,ninguno,1,coche_u_otro,28,ninguno,propia,1,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,60,retraso_en_pagos_previos,radio_tv,15653,menos_de_100_DM,4_a_7_anios,2,hombre_soltero,ninguno,4,coche_u_otro,21,ninguno,propia,2,empleado_cualificado,1,si,si,0
sin_cuenta_corriente,12,pagados_hasta_ahora,radio_tv,1493,menos_de_100_DM,menos_de_1_anio,4,mujer_divorciada_separada_casada,ninguno,3,,34,ninguno,propia,1,empleado_cualificado,2,no,si,0
menos_de_0_DM,42,retraso_en_pagos_previos,radio_tv,4370,menos_de_100_DM,4_a_7_anios,3,hombre_soltero,ninguno,2,seguro_vida_o_similar,26,banco,propia,2,empleado_cualificado,2,si,si,1
menos_de_0_DM,18,pagados_hasta_ahora,educacion,750,menos_de_100_DM,desempleado,4,mujer_divorciada_separada_casada,ninguno,1,inmueble,27,ninguno,propia,1,no_cualificado_no_residente,1,no,si,1
0_a_200_DM,,pagados_hasta_ahora,reparaciones,1308,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,4,coche_u_otro,38,ninguno,propia,2,no_cualificado_residente,1,no,si,0
sin_cuenta_corriente,15,pagados_hasta_ahora,educacion,4623,100_a_500_DM,1_a_4_anios,3,hombre_soltero,ninguno,2,seguro_vida_o_similar,40,ninguno,,,directivo_autonomo_alta_cualificacion,1,si,si,1
sin_cuenta_corriente,24,cuenta_critica_otros_bancos,radio_tv,1851,menos_de_100_DM,4_a_7_anios,4,hombre_casado_viudo,avalista,2,coche_u_otro,33,ninguno,propia,2,empleado_cualificado,1,si,si,0
menos_de_0_DM,18,cuenta_critica_otros_bancos,radio_tv,1880,menos_de_100_DM,4_a_7_anios,4,hombre_casado_viudo,ninguno,1,seguro_vida_o_similar,32,ninguno,propia,2,directivo_autonomo_alta_cualificacion,1,si,si,0
sin_cuenta_corriente,36,retraso_en_pagos_previos,negocio,7980,desconocido_sin_cuenta_ahorro,menos_de_1_anio,4,hombre_soltero,ninguno,4,coche_u_otro,27,ninguno,alquiler,2,empleado_cualificado,1,si,si,1
menos_de_0_DM,30,sin_creditos_previos,mobiliario,4583,menos_de_100_DM,1_a_4_anios,2,hombre_divorciado_separado,avalista,2,inmueble,32,ninguno,propia,2,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,12,pagados_hasta_ahora,coche_nuevo,1386,500_a_1000_DM,1_a_4_anios,2,mujer_divorciada_separada_casada,ninguno,2,seguro_vida_o_similar,26,ninguno,propia,1,empleado_cualificado,1,no,si,1
200_DM_o_mas,24,pagados_hasta_ahora,coche_nuevo,947,menos_de_100_DM,4_a_7_anios,4,hombre_soltero,ninguno,3,desconocido_sin_propiedad,38,banco,gratuita,1,empleado_cualificado,2,no,si,1
menos_de_0_DM,12,pagados_hasta_ahora,educacion,684,menos_de_100_DM,1_a_4_anios,4,hombre_soltero,ninguno,4,coche_u_otro,40,ninguno,alquiler,1,no_cualificado_residente,2,no,si,1
menos_de_0_DM,48,pagados_hasta_ahora,educacion,7476,menos_de_100_DM,4_a_7_anios,4,hombre_soltero,ninguno,1,desconocido_sin_propiedad,50,ninguno,gratuita,1,directivo_autonomo_alta_cualificacion,1,si,si,0
0_a_200_DM,12,pagados_hasta_ahora,mobiliario,1922,menos_de_100_DM,1_a_4_anios,4,hombre_soltero,ninguno,2,seguro_vida_o_similar,37,ninguno,propia,1,no_cualificado_residente,1,no,si,1
menos_de_0_DM,24,pagados_hasta_ahora,coche_nuevo,2303,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,codeudor,1,inmueble,45,ninguno,propia,1,empleado_cualificado,1,no,si,1
0_a_200_DM,,retraso_en_pagos_previos,coche_nuevo,8086,100_a_500_DM,7_anios_o_mas,2,hombre_soltero,ninguno,4,coche_u_otro,42,ninguno,propia,,directivo_autonomo_alta_cualificacion,1,si,si,1
sin_cuenta_corriente,24,cuenta_critica_otros_bancos,coche_usado,2346,menos_de_100_DM,4_a_7_anios,4,hombre_soltero,ninguno,3,coche_u_otro,35,ninguno,propia,2,empleado_cualificado,1,si,si,0
menos_de_0_DM,14,pagados_hasta_ahora,coche_nuevo,3973,menos_de_100_DM,desempleado,1,hombre_soltero,ninguno,4,desconocido_sin_propiedad,22,ninguno,gratuita,1,empleado_cualificado,1,no,si,0
0_a_200_DM,12,pagados_hasta_ahora,coche_nuevo,888,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,4,coche_u_otro,41,banco,propia,,no_cualificado_residente,2,no,si,1
sin_cuenta_corriente,,pagados_hasta_ahora,radio_tv,10222,desconocido_sin_cuenta_ahorro,4_a_7_anios,4,hombre_soltero,ninguno,3,,37,tiendas,propia,1,empleado_cualificado,1,si,si,0
0_a_200_DM,30,sin_creditos_previos,negocio,4221,menos_de_100_DM,1_a_4_anios,2,mujer_divorciada_separada_casada,ninguno,1,coche_u_otro,28,ninguno,propia,2,empleado_cualificado,1,no,si,0
0_a_200_DM,18,cuenta_critica_otros_bancos,mobiliario,6361,menos_de_100_DM,7_anios_o_mas,2,hombre_soltero,ninguno,1,desconocido_sin_propiedad,41,ninguno,propia,1,empleado_cualificado,1,si,si,0
200_DM_o_mas,12,pagados_hasta_ahora,radio_tv,1297,menos_de_100_DM,1_a_4_anios,3,hombre_casado_viudo,ninguno,4,inmueble,23,ninguno,alquiler,1,empleado_cualificado,1,no,si,0
menos_de_0_DM,12,pagados_hasta_ahora,coche_nuevo,900,desconocido_sin_cuenta_ahorro,1_a_4_anios,4,hombre_casado_viudo,ninguno,2,coche_u_otro,23,ninguno,propia,1,empleado_cualificado,1,no,si,1
sin_cuenta_corriente,21,pagados_hasta_ahora,mobiliario,2241,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,2,inmueble,50,ninguno,propia,2,empleado_cualificado,1,no,si,0
0_a_200_DM,6,retraso_en_pagos_previos,mobiliario,1050,menos_de_100_DM,desempleado,4,hombre_soltero,ninguno,1,seguro_vida_o_similar,35,tiendas,propia,2,directivo_autonomo_alta_cualificacion,1,si,si,0
200_DM_o_mas,6,cuenta_critica_otros_bancos,educacion,1047,menos_de_100_DM,1_a_4_anios,2,mujer_divorciada_separada_casada,ninguno,4,seguro_vida_o_similar,50,ninguno,propia,1,no_cualificado_residente,1,no,si,0
sin_cuenta_corriente,24,cuenta_critica_otros_bancos,otros,6314,menos_de_100_DM,desempleado,4,hombre_soltero,codeudor,2,desconocido_sin_propiedad,27,banco,propia,2,directivo_autonomo_alta_cualificacion,1,si,si,0
0_a_200_DM,30,todos_pagados_en_este_banco,mobiliario,3496,1000_DM_o_mas,1_a_4_anios,4,hombre_soltero,ninguno,2,coche_u_otro,34,tiendas,propia,1,empleado_cualificado,2,si,si,0
sin_cuenta_corriente,48,todos_pagados_en_este_banco,negocio,3609,menos_de_100_DM,1_a_4_anios,1,mujer_divorciada_separada_casada,ninguno,1,inmueble,27,tiendas,propia,1,empleado_cualificado,1,no,si,0
menos_de_0_DM,12,cuenta_critica_otros_bancos,coche_nuevo,4843,menos_de_100_DM,7_anios_o_mas,3,hombre_soltero,codeudor,4,seguro_vida_o_similar,43,ninguno,alquiler,2,empleado_cualificado,1,si,si,1
200_DM_o_mas,30,cuenta_critica_otros_bancos,radio_tv,3017,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,4,seguro_vida_o_similar,47,ninguno,propia,1,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,24,cuenta_critica_otros_bancos,negocio,4139,100_a_500_DM,1_a_4_anios,3,hombre_soltero,ninguno,3,seguro_vida_o_similar,27,ninguno,propia,2,no_cualificado_residente,1,si,si,0
sin_cuenta_corriente,36,pagados_hasta_ahora,negocio,5742,100_a_500_DM,4_a_7_anios,2,hombre_soltero,ninguno,2,coche_u_otro,31,ninguno,propia,2,empleado_cualificado,1,si,si,0
sin_cuenta_corriente,60,pagados_hasta_ahora,coche_nuevo,,menos_de_100_DM,7_anios_o_mas,2,hombre_soltero,ninguno,4,seguro_vida_o_similar,42,ninguno,propia,1,directivo_autonomo_alta_cualificacion,1,si,si,0
sin_cuenta_corriente,6,cuenta_critica_otros_bancos,coche_nuevo,2080,500_a_1000_DM,1_a_4_anios,1,hombre_casado_viudo,ninguno,2,coche_u_otro,24,ninguno,propia,1,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,21,retraso_en_pagos_previos,negocio,2580,500_a_1000_DM,menos_de_1_anio,4,hombre_soltero,ninguno,2,inmueble,41,banco,propia,1,no_cualificado_residente,2,no,si,1
sin_cuenta_corriente,30,cuenta_critica_otros_bancos,radio_tv,4530,menos_de_100_DM,4_a_7_anios,4,mujer_divorciada_separada_casada,ninguno,4,coche_u_otro,26,ninguno,alquiler,1,directivo_autonomo_alta_cualificacion,1,si,si,0
sin_cuenta_corriente,24,cuenta_critica_otros_bancos,mobiliario,5150,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,4,coche_u_otro,33,ninguno,propia,1,empleado_cualificado,1,si,si,0
0_a_200_DM,72,pagados_hasta_ahora,radio_tv,5595,100_a_500_DM,1_a_4_anios,2,hombre_casado_viudo,ninguno,2,coche_u_otro,24,ninguno,propia,1,empleado_cualificado,1,no,si,1
menos_de_0_DM,24,pagados_hasta_ahora,radio_tv,2384,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,4,inmueble,64,banco,alquiler,1,no_cualificado_residente,1,no,si,0
sin_cuenta_corriente,18,pagados_hasta_ahora,radio_tv,1453,menos_de_100_DM,menos_de_1_anio,3,mujer_divorciada_separada_casada,ninguno,1,inmueble,26,ninguno,propia,1,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,6,pagados_hasta_ahora,educacion,1538,menos_de_100_DM,menos_de_1_anio,1,mujer_divorciada_separada_casada,ninguno,2,desconocido_sin_propiedad,56,ninguno,propia,1,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,12,pagados_hasta_ahora,radio_tv,2279,desconocido_sin_cuenta_ahorro,1_a_4_anios,4,hombre_soltero,ninguno,4,desconocido_sin_propiedad,37,ninguno,gratuita,1,empleado_cualificado,1,si,si,0
sin_cuenta_corriente,15,retraso_en_pagos_previos,radio_tv,1478,menos_de_100_DM,1_a_4_anios,4,hombre_casado_viudo,ninguno,3,inmueble,33,banco,propia,2,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,24,cuenta_critica_otros_bancos,radio_tv,5103,menos_de_100_DM,menos_de_1_anio,3,hombre_casado_viudo,ninguno,3,desconocido_sin_propiedad,47,ninguno,gratuita,3,empleado_cualificado,1,si,si,0
0_a_200_DM,36,retraso_en_pagos_previos,negocio,9857,100_a_500_DM,4_a_7_anios,1,hombre_soltero,ninguno,3,seguro_vida_o_similar,31,ninguno,propia,2,no_cualificado_residente,2,si,si,0
sin_cuenta_corriente,60,pagados_hasta_ahora,coche_nuevo,6527,desconocido_sin_cuenta_ahorro,1_a_4_anios,4,hombre_soltero,ninguno,4,desconocido_sin_propiedad,34,ninguno,gratuita,1,empleado_cualificado,2,si,si,0
200_DM_o_mas,10,cuenta_critica_otros_bancos,radio_tv,1347,desconocido_sin_cuenta_ahorro,4_a_7_anios,4,hombre_soltero,ninguno,2,seguro_vida_o_similar,27,ninguno,propia,2,empleado_cualificado,1,si,si,0
0_a_200_DM,36,retraso_en_pagos_previos,coche_nuevo,2862,100_a_500_DM,7_anios_o_mas,4,hombre_soltero,ninguno,3,desconocido_sin_propiedad,30,ninguno,gratuita,1,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,9,pagados_hasta_ahora,radio_tv,2753,100_a_500_DM,7_anios_o_mas,3,,codeudor,4,coche_u_otro,,ninguno,propia,1,empleado_cualificado,1,si,si,0
menos_de_0_DM,12,pagados_hasta_ahora,coche_nuevo,3651,1000_DM_o_mas,1_a_4_anios,1,hombre_soltero,ninguno,3,seguro_vida_o_similar,31,ninguno,propia,1,empleado_cualificado,2,no,si,0
menos_de_0_DM,15,cuenta_critica_otros_bancos,mobiliario,975,menos_de_100_DM,1_a_4_anios,2,hombre_divorciado_separado,ninguno,3,seguro_vida_o_similar,25,ninguno,propia,2,empleado_cualificado,1,no,si,0
0_a_200_DM,15,pagados_hasta_ahora,reparaciones,2631,100_a_500_DM,1_a_4_anios,3,mujer_divorciada_separada_casada,ninguno,2,inmueble,25,ninguno,propia,1,no_cualificado_residente,1,no,si,0
0_a_200_DM,24,pagados_hasta_ahora,radio_tv,2896,100_a_500_DM,menos_de_1_anio,2,hombre_soltero,ninguno,1,coche_u_otro,29,ninguno,propia,1,empleado_cualificado,1,no,si,0
menos_de_0_DM,6,cuenta_critica_otros_bancos,coche_nuevo,4716,desconocido_sin_cuenta_ahorro,menos_de_1_anio,1,hombre_soltero,ninguno,3,inmueble,44,ninguno,propia,2,no_cualificado_residente,2,no,si,0
sin_cuenta_corriente,24,pagados_hasta_ahora,radio_tv,2284,menos_de_100_DM,4_a_7_anios,4,hombre_soltero,ninguno,2,coche_u_otro,28,ninguno,propia,1,empleado_cualificado,1,si,si,0
sin_cuenta_corriente,6,pagados_hasta_ahora,coche_usado,1236,500_a_1000_DM,1_a_4_anios,2,hombre_soltero,ninguno,4,seguro_vida_o_similar,50,ninguno,alquiler,1,empleado_cualificado,1,no,si,0
0_a_200_DM,12,pagados_hasta_ahora,radio_tv,1103,menos_de_100_DM,4_a_7_anios,4,hombre_soltero,avalista,3,inmueble,29,ninguno,propia,2,empleado_cualificado,1,no,no,0
sin_cuenta_corriente,12,cuenta_critica_otros_bancos,coche_nuevo,926,menos_de_100_DM,desempleado,1,mujer_divorciada_separada_casada,ninguno,2,seguro_vida_o_similar,38,ninguno,propia,1,no_cualificado_no_residente,1,no,si,0
sin_cuenta_corriente,18,cuenta_critica_otros_bancos,radio_tv,1800,menos_de_100_DM,1_a_4_anios,4,hombre_soltero,ninguno,2,coche_u_otro,24,ninguno,propia,2,empleado_cualificado,1,no,si,0
200_DM_o_mas,15,pagados_hasta_ahora,educacion,1905,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,4,coche_u_otro,40,ninguno,alquiler,1,directivo_autonomo_alta_cualificacion,1,si,si,0
sin_cuenta_corriente,12,pagados_hasta_ahora,mobiliario,1123,500_a_1000_DM,1_a_4_anios,4,mujer_divorciada_separada_casada,ninguno,4,coche_u_otro,29,ninguno,alquiler,1,no_cualificado_residente,1,no,si,1
menos_de_0_DM,48,cuenta_critica_otros_bancos,coche_usado,6331,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,4,desconocido_sin_propiedad,46,ninguno,gratuita,2,empleado_cualificado,1,si,si,1
200_DM_o_mas,24,pagados_hasta_ahora,radio_tv,1377,,7_anios_o_mas,4,mujer_divorciada_separada_casada,ninguno,2,desconocido_sin_propiedad,47,ninguno,gratuita,1,empleado_cualificado,1,si,si,0
0_a_200_DM,30,retraso_en_pagos_previos,negocio,2503,100_a_500_DM,7_anios_o_mas,4,hombre_soltero,ninguno,2,seguro_vida_o_similar,41,tiendas,propia,2,empleado_cualificado,1,no,si,0
0_a_200_DM,27,pagados_hasta_ahora,negocio,2528,menos_de_100_DM,menos_de_1_anio,4,mujer_divorciada_separada_casada,ninguno,1,seguro_vida_o_similar,32,ninguno,propia,1,empleado_cualificado,2,si,si,0
sin_cuenta_corriente,15,pagados_hasta_ahora,coche_nuevo,5324,500_a_1000_DM,7_anios_o_mas,1,mujer_divorciada_separada_casada,ninguno,4,desconocido_sin_propiedad,35,ninguno,gratuita,1,empleado_cualificado,1,no,si,0
0_a_200_DM,48,pagados_hasta_ahora,coche_nuevo,6560,100_a_500_DM,4_a_7_anios,3,hombre_soltero,ninguno,2,seguro_vida_o_similar,24,ninguno,propia,1,empleado_cualificado,1,no,si,1
0_a_200_DM,12,sin_creditos_previos,mobiliario,2969,menos_de_100_DM,menos_de_1_anio,4,mujer_divorciada_separada_casada,ninguno,3,seguro_vida_o_similar,25,ninguno,alquiler,2,empleado_cualificado,1,no,si,1
0_a_200_DM,9,pagados_hasta_ahora,radio_tv,1206,menos_de_100_DM,7_anios_o_mas,4,mujer_divorciada_separada_casada,ninguno,4,inmueble,25,ninguno,propia,1,empleado_cualificado,1,no,si,0
0_a_200_DM,9,pagados_hasta_ahora,radio_tv,2118,menos_de_100_DM,1_a_4_anios,2,hombre_soltero,ninguno,2,inmueble,37,ninguno,propia,1,no_cualificado_residente,2,no,si,0
sin_cuenta_corriente,18,cuenta_critica_otros_bancos,radio_tv,629,500_a_1000_DM,7_anios_o_mas,4,hombre_soltero,ninguno,3,seguro_vida_o_similar,32,banco,propia,2,directivo_autonomo_alta_cualificacion,1,si,si,0
menos_de_0_DM,6,todos_pagados_en_este_banco,educacion,1198,menos_de_100_DM,7_anios_o_mas,4,mujer_divorciada_separada_casada,ninguno,4,desconocido_sin_propiedad,35,ninguno,gratuita,1,empleado_cualificado,1,no,si,1
sin_cuenta_corriente,21,pagados_hasta_ahora,coche_usado,2476,desconocido_sin_cuenta_ahorro,7_anios_o_mas,4,hombre_soltero,ninguno,4,inmueble,46,ninguno,propia,1,directivo_autonomo_alta_cualificacion,1,si,si,0
menos_de_0_DM,9,cuenta_critica_otros_bancos,radio_tv,1138,menos_de_100_DM,1_a_4_anios,4,hombre_soltero,ninguno,4,inmueble,25,ninguno,propia,2,no_cualificado_residente,1,no,si,0
0_a_200_DM,60,pagados_hasta_ahora,coche_nuevo,14027,menos_de_100_DM,4_a_7_anios,4,hombre_soltero,ninguno,2,desconocido_sin_propiedad,27,ninguno,propia,1,directivo_autonomo_alta_cualificacion,1,si,si,1
sin_cuenta_corriente,30,cuenta_critica_otros_bancos,coche_usado,7596,desconocido_sin_cuenta_ahorro,7_anios_o_mas,1,hombre_soltero,ninguno,4,coche_u_otro,63,ninguno,propia,2,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,30,cuenta_critica_otros_bancos,radio_tv,3077,desconocido_sin_cuenta_ahorro,7_anios_o_mas,3,hombre_soltero,ninguno,2,coche_u_otro,40,ninguno,propia,2,empleado_cualificado,2,si,si,0
sin_cuenta_corriente,18,pagados_hasta_ahora,radio_tv,1505,menos_de_100_DM,1_a_4_anios,4,hombre_soltero,ninguno,2,desconocido_sin_propiedad,32,ninguno,gratuita,1,directivo_autonomo_alta_cualificacion,1,si,si,0
200_DM_o_mas,24,cuenta_critica_otros_bancos,radio_tv,3148,desconocido_sin_cuenta_ahorro,1_a_4_anios,3,hombre_soltero,ninguno,2,coche_u_otro,31,ninguno,propia,2,empleado_cualificado,1,si,si,0
0_a_200_DM,20,sin_creditos_previos,coche_usado,6148,100_a_500_DM,7_anios_o_mas,3,hombre_casado_viudo,ninguno,4,coche_u_otro,31,banco,propia,2,empleado_cualificado,1,si,si,0
200_DM_o_mas,9,sin_creditos_previos,radio_tv,1337,menos_de_100_DM,menos_de_1_anio,4,hombre_soltero,ninguno,2,coche_u_otro,34,ninguno,propia,2,directivo_autonomo_alta_cualificacion,1,si,si,1
0_a_200_DM,6,todos_pagados_en_este_banco,educacion,433,1000_DM_o_mas,menos_de_1_anio,4,mujer_divorciada_separada_casada,ninguno,2,seguro_vida_o_similar,24,banco,alquiler,1,empleado_cualificado,2,no,si,1
menos_de_0_DM,12,pagados_hasta_ahora,coche_nuevo,1228,menos_de_100_DM,1_a_4_anios,4,mujer_divorciada_separada_casada,ninguno,2,inmueble,24,ninguno,propia,1,no_cualificado_residente,1,no,si,1
0_a_200_DM,9,pagados_hasta_ahora,radio_tv,790,500_a_1000_DM,1_a_4_anios,4,mujer_divorciada_separada_casada,ninguno,3,inmueble,66,ninguno,propia,1,no_cualificado_residente,1,no,si,0
sin_cuenta_corriente,27,pagados_hasta_ahora,coche_nuevo,2570,menos_de_100_DM,1_a_4_anios,3,mujer_divorciada_separada_casada,ninguno,3,inmueble,21,ninguno,alquiler,1,empleado_cualificado,1,no,si,1
sin_cuenta_corriente,6,cuenta_critica_otros_bancos,coche_nuevo,250,1000_DM_o_mas,1_a_4_anios,2,mujer_divorciada_separada_casada,ninguno,2,inmueble,41,banco,propia,2,no_cualificado_residente,1,no,si,0
sin_cuenta_corriente,15,cuenta_critica_otros_bancos,radio_tv,1316,500_a_1000_DM,1_a_4_anios,2,hombre_casado_viudo,ninguno,2,seguro_vida_o_similar,47,ninguno,propia,2,no_cualificado_residente,1,no,si,0
menos_de_0_DM,18,pagados_hasta_ahora,radio_tv,1882,menos_de_100_DM,1_a_4_anios,4,mujer_divorciada_separada_casada,ninguno,4,coche_u_otro,25,banco,alquiler,2,empleado_cualificado,1,no,si,1
0_a_200_DM,48,todos_pagados_en_este_banco,negocio,6416,menos_de_100_DM,7_anios_o_mas,4,mujer_divorciada_separada_casada,ninguno,3,desconocido_sin_propiedad,59,ninguno,alquiler,1,empleado_cualificado,1,no,si,1
200_DM_o_mas,24,cuenta_critica_otros_bancos,negocio,1275,1000_DM_o_mas,1_a_4_anios,2,hombre_divorciado_separado,ninguno,4,inmueble,36,ninguno,propia,2,empleado_cualificado,1,si,si,0
0_a_200_DM,24,retraso_en_pagos_previos,radio_tv,6403,menos_de_100_DM,menos_de_1_anio,1,hombre_soltero,ninguno,2,coche_u_otro,33,ninguno,propia,1,empleado_cualificado,1,no,si,0
menos_de_0_DM,24,pagados_hasta_ahora,radio_tv,1987,menos_de_100_DM,1_a_4_anios,2,hombre_soltero,ninguno,4,inmueble,21,ninguno,alquiler,1,no_cualificado_residente,2,no,si,1
0_a_200_DM,8,pagados_hasta_ahora,radio_tv,760,menos_de_100_DM,4_a_7_anios,4,mujer_divorciada_separada_casada,avalista,2,inmueble,44,ninguno,propia,1,no_cualificado_residente,1,no,si,0
sin_cuenta_corriente,24,pagados_hasta_ahora,coche_usado,2603,1000_DM_o_mas,1_a_4_anios,2,mujer_divorciada_separada_casada,ninguno,4,coche_u_otro,28,ninguno,alquiler,1,empleado_cualificado,1,si,si,0
sin_cuenta_corriente,4,cuenta_critica_otros_bancos,coche_nuevo,3380,menos_de_100_DM,4_a_7_anios,1,mujer_divorciada_separada_casada,ninguno,1,inmueble,37,ninguno,propia,1,empleado_cualificado,2,no,si,0
0_a_200_DM,36,todos_pagados_en_este_banco,electrodomesticos,3990,,menos_de_1_anio,3,mujer_divorciada_separada_casada,ninguno,2,desconocido_sin_propiedad,29,banco,propia,1,no_cualificado_no_residente,1,no,si,0
0_a_200_DM,24,pagados_hasta_ahora,coche_usado,11560,menos_de_100_DM,1_a_4_anios,1,mujer_divorciada_separada_casada,ninguno,4,coche_u_otro,23,ninguno,alquiler,2,directivo_autonomo_alta_cualificacion,1,no,si,1
menos_de_0_DM,18,pagados_hasta_ahora,coche_nuevo,4380,100_a_500_DM,1_a_4_anios,3,hombre_soltero,ninguno,4,coche_u_otro,35,ninguno,propia,1,no_cualificado_residente,2,si,si,0
sin_cuenta_corriente,6,cuenta_critica_otros_bancos,coche_nuevo,6761,menos_de_100_DM,4_a_7_anios,1,hombre_soltero,ninguno,3,desconocido_sin_propiedad,45,ninguno,propia,2,directivo_autonomo_alta_cualificacion,2,si,si,0
0_a_200_DM,30,sin_creditos_previos,negocio,4280,100_a_500_DM,1_a_4_anios,4,mujer_divorciada_separada_casada,ninguno,4,coche_u_otro,26,ninguno,alquiler,2,no_cualificado_residente,1,no,si,1
menos_de_0_DM,24,todos_pagados_en_este_banco,coche_nuevo,2325,100_a_500_DM,4_a_7_anios,2,hombre_soltero,ninguno,3,coche_u_otro,32,banco,propia,1,empleado_cualificado,1,no,si,0
0_a_200_DM,10,todos_pagados_en_este_banco,radio_tv,1048,menos_de_100_DM,1_a_4_anios,4,hombre_soltero,ninguno,4,inmueble,23,tiendas,propia,1,no_cualificado_residente,1,no,si,0
sin_cuenta_corriente,21,pagados_hasta_ahora,radio_tv,3160,desconocido_sin_cuenta_ahorro,7_anios_o_mas,4,hombre_soltero,ninguno,3,seguro_vida_o_similar,41,ninguno,propia,1,empleado_cualificado,1,si,si,0
menos_de_0_DM,24,todos_pagados_en_este_banco,mobiliario,2483,500_a_1000_DM,1_a_4_anios,4,hombre_soltero,ninguno,4,inmueble,22,tiendas,propia,1,empleado_cualificado,1,si,si,0
menos_de_0_DM,39,cuenta_critica_otros_bancos,mobiliario,14179,desconocido_sin_cuenta_ahorro,4_a_7_anios,4,hombre_soltero,ninguno,4,seguro_vida_o_similar,30,ninguno,propia,2,directivo_autonomo_alta_cualificacion,1,si,si,0
